pres	tc	td	wspd	wdir	alt
53	-62.62	-91.30	29.02	299	20200
53	-62.58	-91.30	28.77	300	20207
53	-62.56	-91.20	28.51	300	20213
53	-62.51	-91.20	28.24	300	20220
53	-62.49	-91.20	27.93	301	20228
53	-62.49	-91.20	27.63	301	20235
53	-62.47	-91.20	27.33	301	20241
52	-62.40	-91.10	27.03	302	20247
52	-62.31	-91.10	26.72	302	20253
52	-62.24	-91.00	26.41	302	20258
52	-62.22	-91.00	26.12	302	20266
52	-62.24	-91.00	25.83	303	20271
52	-62.22	-91.00	25.52	303	20275
52	-62.17	-91.00	25.20	303	20281
52	-62.09	-90.90	24.87	303	20289
52	-62.02	-90.90	24.55	304	20295
52	-62.00	-90.80	24.24	304	20301
52	-62.02	-90.90	23.93	304	20311
52	-62.06	-90.90	23.62	304	20320
52	-62.02	-90.90	23.30	305	20323
52	-62.00	-90.80	22.97	305	20328
52	-62.02	-90.90	22.53	305	20338
52	-62.11	-90.90	22.08	305	20346
52	-62.11	-90.90	21.64	306	20351
52	-62.19	-91.00	21.23	306	20358
52	-62.17	-91.00	20.87	306	20366
52	-62.06	-90.90	20.55	306	20373
51	-61.88	-90.80	20.24	307	20379
51	-61.82	-90.70	19.87	307	20384
51	-61.88	-90.80	19.47	307	20389
51	-61.90	-90.80	19.04	307	20396
51	-61.92	-90.80	18.64	308	20401
51	-61.92	-90.80	18.31	308	20406
51	-61.90	-90.80	18.01	308	20414
51	-61.88	-90.80	17.72	308	20421
51	-61.77	-90.70	17.41	308	20427
51	-61.75	-90.70	17.09	308	20434
51	-61.81	-90.70	16.77	309	20440
51	-61.83	-90.70	16.44	309	20446
51	-61.77	-90.70	16.16	309	20454
51	-61.63	-90.60	15.90	310	20460
51	-61.50	-90.50	15.65	310	20463
51	-61.48	-90.50	15.39	310	20471
51	-61.44	-90.50	15.15	311	20478
51	-61.32	-90.40	14.91	312	20484
50	-61.17	-90.30	14.69	312	20489
50	-61.11	-90.20	14.46	313	20495
50	-61.08	-90.20	14.22	313	20502
50	-61.04	-90.20	13.97	314	20508
50	-60.99	-90.10	13.75	314	20513
50	-60.95	-90.10	13.53	315	20517
50	-60.88	-90.10	13.33	316	20524
50	-60.74	-90.00	13.16	316	20531
50	-60.65	-89.90	13.01	317	20536
50	-60.59	-89.90	12.87	317	20539
50	-60.70	-89.90	12.75	318	20544
50	-60.77	-90.00	12.64	319	20549
50	-60.72	-90.00	12.55	319	20555
50	-60.65	-89.90	12.46	320	20561
50	-60.43	-89.80	12.37	320	20566
50	-60.36	-89.70	12.25	320	20573
50	-60.27	-89.60	12.15	321	20580
50	-60.16	-89.60	12.09	322	20586
50	-60.12	-89.50	12.09	323	20592
50	-60.10	-89.50	12.11	323	20598
50	-60.12	-89.50	12.13	324	20605
50	-60.12	-89.50	12.09	325	20611
50	-60.10	-89.50	12.01	326	20616
50	-60.07	-89.50	11.94	326	20623
49	-60.01	-89.50	11.90	327	20629
49	-59.98	-89.40	11.90	328	20634
49	-60.00	-89.40	11.94	329	20640
49	-60.05	-89.50	11.95	330	20647
49	-60.01	-89.50	11.90	331	20651
49	-60.00	-89.40	11.80	332	20657
49	-59.98	-89.40	11.69	333	20663
49	-59.94	-89.40	11.58	334	20669
49	-60.00	-89.40	11.51	334	20676
49	-60.03	-89.50	11.48	335	20682
49	-60.07	-89.50	11.45	335	20687
49	-60.11	-89.50	11.43	336	20693
49	-60.16	-89.60	11.38	336	20699
49	-60.24	-89.60	11.33	337	20704
49	-60.31	-89.70	11.28	337	20709
49	-60.31	-89.70	11.27	337	20714
49	-60.31	-89.70	11.27	338	20720
49	-60.29	-89.70	11.26	338	20724
49	-60.29	-89.70	11.27	338	20729
49	-60.26	-89.60	11.27	338	20735
49	-60.20	-89.60	11.28	338	20739
48	-60.18	-89.60	11.28	338	20742
48	-60.18	-89.60	11.27	338	20746
48	-60.13	-89.60	11.25	338	20752
48	-60.06	-89.50	11.23	338	20757
48	-60.00	-89.50	11.23	338	20761
48	-60.04	-89.50	11.23	339	20764
48	-60.15	-89.60	11.24	339	20768
48	-60.24	-89.60	11.24	339	20772
48	-60.28	-89.70	11.23	339	20774
48	-60.26	-89.60	11.15	340	20778
48	-60.21	-89.60	11.06	341	20781
48	-60.16	-89.60	10.98	342	20785
48	-60.11	-89.50	10.90	343	20789
48	-60.02	-89.50	10.83	344	20791
