pres	tc	td	wspd	wdir	alt
156	-56.40	-59.70	44.58	252	13225
156	-56.48	-59.80	44.65	252	13232
156	-56.42	-59.60	44.70	252	13237
156	-56.38	-59.70	44.73	252	13243
156	-56.36	-59.80	44.76	252	13248
156	-56.36	-60.00	44.80	252	13254
156	-56.34	-60.00	44.81	252	13258
156	-56.31	-59.90	44.81	252	13263
156	-56.29	-60.00	44.81	252	13268
155	-56.25	-59.90	44.79	252	13273
155	-56.23	-60.00	44.77	252	13278
155	-56.15	-59.90	44.76	252	13286
155	-56.13	-59.80	44.76	252	13293
155	-56.08	-59.70	44.77	252	13302
154	-56.02	-59.60	44.77	252	13308
154	-55.96	-59.60	44.76	252	13314
154	-55.90	-59.50	44.72	252	13320
154	-55.86	-59.60	44.64	253	13324
154	-55.83	-59.60	44.56	253	13329
154	-55.85	-59.70	44.49	253	13336
154	-55.85	-59.80	44.41	253	13342
154	-55.88	-59.80	44.33	253	13348
153	-55.90	-59.90	44.24	253	13354
153	-55.92	-60.20	44.12	253	13360
153	-55.94	-60.30	44.00	253	13366
153	-55.98	-60.20	43.88	253	13370
153	-56.02	-60.10	43.77	253	13376
153	-56.04	-60.10	43.67	253	13381
153	-56.12	-60.30	43.59	253	13387
152	-56.15	-60.20	43.51	253	13394
152	-56.21	-60.30	43.42	253	13400
152	-56.25	-60.20	43.33	254	13407
152	-56.25	-60.10	43.23	254	13412
152	-56.29	-60.20	43.15	254	13418
152	-56.31	-60.20	43.09	254	13423
152	-56.36	-60.20	43.04	254	13428
152	-56.38	-60.10	42.99	254	13433
151	-56.40	-60.10	42.97	254	13438
151	-56.44	-60.10	42.95	254	13443
151	-56.46	-60.00	42.95	255	13448
151	-56.48	-60.00	42.96	255	13453
151	-56.48	-59.90	43.00	255	13460
151	-56.46	-59.90	43.04	255	13467
151	-56.42	-59.90	43.09	255	13472
150	-56.40	-59.90	43.15	255	13477
150	-56.42	-59.80	43.20	255	13482
150	-56.29	-59.50	43.25	255	13487
150	-56.19	-59.40	43.29	255	13492
150	-56.17	-60.40	43.31	255	13498
150	-56.12	-60.20	43.34	256	13502
150	-56.04	-60.00	43.37	256	13508
150	-55.90	-60.00	43.41	256	13513
150	-55.83	-59.90	43.45	256	13518
149	-55.77	-60.00	43.49	256	13523
149	-55.75	-59.90	43.54	256	13529
149	-55.73	-59.80	43.59	256	13534
149	-55.67	-59.70	43.65	256	13539
149	-55.69	-59.80	43.69	257	13544
149	-55.71	-59.90	43.75	257	13548
149	-55.73	-59.90	43.82	257	13553
149	-55.73	-60.00	43.89	257	13558
148	-55.77	-60.00	43.96	257	13562
148	-55.79	-60.00	44.02	257	13566
148	-55.81	-60.10	44.07	257	13570
148	-55.81	-60.10	44.11	258	13576
148	-55.81	-60.10	44.14	258	13581
148	-55.87	-60.10	44.17	258	13587
148	-55.94	-60.10	44.20	258	13594
148	-55.98	-60.10	44.22	258	13600
148	-56.00	-60.10	44.24	258	13606
147	-56.08	-60.30	44.25	258	13611
147	-56.13	-60.70	44.25	258	13616
147	-56.13	-61.00	44.24	258	13620
147	-56.13	-61.10	44.20	258	13628
147	-56.12	-61.20	44.16	258	13635
147	-56.12	-61.30	44.13	259	13641
147	-56.13	-61.30	44.09	259	13645
146	-56.15	-61.30	44.05	259	13650
146	-56.17	-61.30	44.00	259	13656
146	-56.15	-61.30	43.95	259	13661
146	-56.17	-61.30	43.87	259	13665
146	-56.19	-61.50	43.79	259	13670
146	-56.19	-61.90	43.69	260	13675
146	-56.25	-62.30	43.61	260	13680
146	-56.27	-62.30	43.52	260	13686
146	-56.23	-62.30	43.44	260	13691
145	-56.10	-62.10	43.34	260	13696
145	-55.90	-62.10	43.24	260	13702
145	-55.61	-62.00	43.11	260	13709
145	-55.36	-61.70	42.98	260	13716
145	-55.28	-61.50	42.84	260	13722
145	-55.30	-61.50	42.70	260	13726
145	-55.30	-61.50	42.54	261	13734
144	-55.32	-61.50	42.38	261	13741
144	-55.40	-61.70	42.20	261	13748
144	-55.42	-61.80	42.01	261	13753
144	-55.46	-61.80	41.83	261	13759
144	-55.52	-61.50	41.65	261	13766
144	-55.52	-61.30	41.48	261	13772
144	-55.56	-61.20	41.33	261	13778
144	-55.58	-61.10	41.18	261	13783
143	-55.65	-61.10	41.03	261	13788
143	-55.67	-61.20	40.90	261	13794
143	-55.67	-61.30	40.77	261	13799
143	-55.69	-61.40	40.65	261	13806
143	-55.77	-61.60	40.53	261	13812
143	-55.79	-61.60	40.42	261	13818
142	-55.87	-61.40	40.32	261	13824
142	-55.87	-61.10	40.21	261	13829
142	-55.90	-61.10	40.11	261	13834
142	-55.94	-61.00	40.01	261	13839
142	-55.96	-61.20	39.91	261	13844
142	-56.00	-61.10	39.81	261	13850
142	-56.06	-61.00	39.72	261	13854
142	-56.12	-61.10	39.64	261	13860
142	-56.15	-61.20	39.55	261	13866
142	-56.15	-61.40	39.46	261	13871
141	-56.21	-61.60	39.37	261	13878
141	-56.19	-61.70	39.29	261	13882
141	-56.25	-61.70	39.20	261	13888
141	-56.31	-61.70	39.11	261	13893
141	-56.31	-61.70	39.03	261	13898
141	-56.35	-61.60	38.96	261	13904
141	-56.36	-61.70	38.88	261	13910
140	-56.38	-61.70	38.80	261	13916
140	-56.42	-61.70	38.71	261	13921
140	-56.42	-61.80	38.62	261	13927
140	-56.44	-62.00	38.53	261	13932
140	-56.48	-62.30	38.45	261	13937
140	-56.44	-62.30	38.37	261	13943
140	-56.40	-62.20	38.30	261	13948
140	-56.36	-62.20	38.23	261	13954
140	-56.33	-62.20	38.15	261	13960
139	-56.29	-62.30	38.06	261	13965
139	-56.29	-62.30	37.97	261	13970
139	-56.31	-62.40	37.89	261	13975
139	-56.29	-62.30	37.82	260	13980
139	-56.33	-62.20	37.76	260	13986
139	-56.33	-62.40	37.71	260	13990
139	-56.38	-62.70	37.66	260	13996
139	-56.46	-62.80	37.63	260	14002
138	-56.54	-62.90	37.60	260	14007
138	-56.57	-62.90	37.59	260	14011
138	-56.61	-62.90	37.58	260	14016
138	-56.65	-63.10	37.58	260	14022
138	-56.67	-63.30	37.59	260	14028
138	-56.69	-63.50	37.62	260	14034
138	-56.73	-63.50	37.65	260	14041
138	-56.75	-63.70	37.70	259	14046
138	-56.80	-63.90	37.74	259	14050
137	-56.82	-64.10	37.79	259	14056
137	-56.80	-64.20	37.84	259	14063
137	-56.76	-64.10	37.87	259	14068
137	-56.71	-64.00	37.91	259	14072
137	-56.65	-64.00	37.94	259	14078
137	-56.59	-64.10	37.97	259	14084
137	-56.50	-64.20	38.01	259	14088
137	-56.42	-64.30	38.05	259	14095
136	-56.31	-64.20	38.09	259	14101
136	-56.21	-64.00	38.13	258	14105
136	-56.23	-63.90	38.18	258	14111
136	-56.23	-63.90	38.24	258	14116
136	-56.19	-63.90	38.32	258	14123
136	-56.15	-63.80	38.40	258	14129
136	-56.12	-63.80	38.47	258	14135
136	-56.10	-64.00	38.54	258	14143
136	-56.12	-64.00	38.61	258	14149
135	-56.13	-64.10	38.67	258	14155
135	-56.15	-64.20	38.74	258	14162
135	-56.17	-64.30	38.82	258	14168
135	-56.19	-64.40	38.90	258	14173
135	-56.19	-64.50	38.98	257	14177
135	-56.19	-64.50	39.05	257	14183
135	-56.23	-64.40	39.11	257	14188
134	-56.25	-64.30	39.16	257	14193
134	-56.29	-64.40	39.20	257	14200
134	-56.27	-64.40	39.24	257	14205
134	-56.25	-64.50	39.27	257	14210
134	-56.33	-64.60	39.31	257	14216
134	-56.36	-64.70	39.33	257	14222
134	-56.40	-64.60	39.35	257	14228
134	-56.48	-64.70	39.37	257	14234
134	-56.54	-64.80	39.38	257	14240
133	-56.61	-64.80	39.39	257	14246
133	-56.65	-64.70	39.38	256	14250
133	-56.69	-64.70	39.37	256	14256
133	-56.71	-64.70	39.37	256	14261
133	-56.71	-65.00	39.39	256	14266
133	-56.74	-65.20	39.41	256	14272
133	-56.78	-65.40	39.43	256	14276
133	-56.80	-65.40	39.45	256	14282
132	-56.82	-65.30	39.46	256	14289
132	-56.82	-65.40	39.47	256	14295
132	-56.80	-65.50	39.48	256	14301
132	-56.80	-65.50	39.48	256	14306
132	-56.74	-65.30	39.49	256	14312
132	-56.71	-65.20	39.50	256	14317
132	-56.63	-65.00	39.51	256	14322
132	-56.59	-65.10	39.52	256	14328
132	-56.54	-65.30	39.53	256	14334
132	-56.52	-65.30	39.54	256	14340
131	-56.52	-65.20	39.56	256	14345
131	-56.52	-65.10	39.58	256	14352
131	-56.54	-65.10	39.61	256	14358
131	-56.54	-65.40	39.65	256	14363
131	-56.52	-65.60	39.68	256	14369
131	-56.46	-65.40	39.72	256	14374
131	-56.38	-65.50	39.75	256	14380
130	-56.34	-65.40	39.79	256	14386
130	-56.31	-65.30	39.83	256	14392
130	-56.27	-65.30	39.87	256	14397
130	-56.31	-65.30	39.91	256	14403
130	-56.29	-65.20	39.96	256	14409
130	-56.23	-65.10	40.01	256	14415
130	-56.17	-64.90	40.05	256	14420
130	-56.15	-64.70	40.09	256	14426
130	-56.11	-64.70	40.13	256	14431
130	-56.13	-64.80	40.16	256	14437
129	-56.19	-64.90	40.20	256	14442
129	-56.19	-64.90	40.23	256	14448
129	-56.27	-64.90	40.27	256	14454
129	-56.31	-65.10	40.30	256	14458
129	-56.31	-65.30	40.32	256	14464
129	-56.33	-65.20	40.34	256	14470
129	-56.31	-65.10	40.34	256	14474
129	-56.36	-64.90	40.35	256	14480
128	-56.44	-64.90	40.36	256	14485
128	-56.48	-65.00	40.38	256	14491
128	-56.52	-65.10	40.41	256	14496
128	-56.52	-65.00	40.44	256	14501
128	-56.53	-64.90	40.46	256	14506
128	-56.50	-64.80	40.47	256	14512
128	-56.50	-64.90	40.47	256	14517
128	-56.52	-65.00	40.46	256	14523
128	-56.53	-65.10	40.43	256	14528
128	-56.55	-65.30	40.40	256	14534
127	-56.63	-65.70	40.36	256	14540
127	-56.63	-65.90	40.34	257	14545
127	-56.65	-66.00	40.31	257	14551
127	-56.61	-66.00	40.29	257	14556
127	-56.61	-66.10	40.27	257	14563
127	-56.61	-66.20	40.23	258	14571
127	-56.63	-66.40	40.18	258	14578
126	-56.63	-66.70	40.12	258	14584
126	-56.65	-67.10	40.07	258	14591
126	-56.69	-67.20	40.04	259	14597
126	-56.67	-67.20	40.04	259	14606
126	-56.69	-67.20	40.04	260	14616
126	-56.74	-67.40	40.03	260	14626
126	-56.80	-67.70	40.00	260	14635
125	-56.84	-67.80	39.95	261	14643
125	-56.88	-68.20	39.90	261	14652
125	-56.88	-68.50	39.85	261	14656
125	-56.95	-68.90	39.82	262	14662
125	-56.97	-69.00	39.83	262	14668
125	-56.99	-69.30	39.85	262	14672
125	-56.93	-69.60	39.87	262	14678
125	-56.91	-69.80	39.87	262	14683
124	-56.90	-70.00	39.88	263	14687
124	-56.91	-70.10	39.88	263	14694
124	-56.93	-69.90	39.89	263	14700
124	-56.97	-69.80	39.90	263	14705
124	-56.97	-69.90	39.93	263	14711
124	-56.97	-70.10	39.99	263	14717
124	-56.93	-70.20	40.04	263	14723
124	-57.03	-70.20	40.10	263	14729
124	-56.99	-70.40	40.16	263	14734
124	-56.95	-70.70	40.21	264	14740
123	-56.97	-70.80	40.26	264	14744
123	-56.95	-70.80	40.29	264	14750
123	-57.01	-70.60	40.32	264	14755
123	-56.99	-70.50	40.33	264	14760
123	-56.99	-70.10	40.34	264	14764
123	-56.97	-70.00	40.35	264	14768
123	-56.99	-70.30	40.34	264	14775
123	-57.01	-70.40	40.34	264	14780
123	-57.01	-70.20	40.34	264	14786
122	-57.05	-70.20	40.33	264	14792
122	-57.08	-70.50	40.34	265	14797
122	-57.05	-70.50	40.34	265	14802
122	-57.05	-70.30	40.35	265	14807
122	-57.01	-69.90	40.36	265	14812
122	-57.01	-69.70	40.37	265	14816
122	-56.99	-69.40	40.38	265	14822
122	-56.97	-69.20	40.39	265	14828
122	-56.95	-69.30	40.40	265	14832
122	-56.88	-69.20	40.41	265	14838
122	-56.80	-69.10	40.40	265	14844
121	-56.70	-68.90	40.41	265	14848
121	-56.69	-68.70	40.41	265	14854
121	-56.70	-68.50	40.41	265	14858
121	-56.72	-68.30	40.41	265	14864
121	-56.76	-68.20	40.41	265	14868
121	-56.82	-68.00	40.41	265	14873
121	-56.84	-67.90	40.41	265	14879
121	-56.86	-67.80	40.42	265	14884
121	-56.93	-67.90	40.42	265	14890
120	-56.97	-68.10	40.42	265	14896
120	-56.97	-68.00	40.40	266	14901
120	-57.05	-68.10	40.39	266	14906
120	-57.08	-68.30	40.37	266	14912
120	-57.14	-68.40	40.35	266	14917
120	-57.12	-68.40	40.32	266	14922
120	-57.10	-68.40	40.30	266	14926
120	-57.08	-68.40	40.28	266	14932
120	-57.06	-68.30	40.27	266	14936
120	-57.03	-68.30	40.25	266	14941
120	-57.03	-68.30	40.24	266	14947
119	-57.03	-68.30	40.23	266	14952
119	-56.99	-68.50	40.21	266	14957
119	-57.01	-68.60	40.19	266	14963
119	-56.99	-68.60	40.16	266	14968
119	-56.99	-68.60	40.12	267	14973
119	-57.04	-68.70	40.08	267	14978
119	-57.04	-68.70	40.03	267	14984
119	-57.06	-68.70	39.98	267	14989
119	-57.04	-68.80	39.92	267	14994
118	-57.04	-68.80	39.85	267	14999
118	-57.12	-68.90	39.77	267	15004
118	-57.12	-69.00	39.69	267	15008
118	-57.18	-69.30	39.60	267	15014
118	-57.23	-69.40	39.50	267	15019
118	-57.23	-69.60	39.39	267	15024
118	-57.23	-69.60	39.26	267	15030
118	-57.18	-69.60	39.15	267	15035
118	-57.14	-69.80	39.03	267	15042
118	-57.08	-69.90	38.90	267	15049
118	-57.06	-69.90	38.78	267	15057
117	-57.06	-69.80	38.67	268	15063
117	-56.99	-69.70	38.56	268	15067
117	-57.01	-69.90	38.44	268	15072
117	-57.06	-70.00	38.31	268	15079
117	-57.08	-70.10	38.18	268	15085
117	-57.12	-70.10	38.06	268	15090
117	-57.14	-70.30	37.93	268	15096
117	-57.12	-70.30	37.80	268	15101
117	-57.14	-70.20	37.68	268	15106
116	-57.16	-70.40	37.57	268	15111
116	-57.18	-70.40	37.46	268	15116
116	-57.19	-70.40	37.35	268	15120
116	-57.19	-70.50	37.25	268	15126
116	-57.27	-70.60	37.16	268	15132
116	-57.25	-70.70	37.08	267	15136
116	-57.29	-70.70	36.98	267	15142
116	-57.33	-70.80	36.90	267	15147
116	-57.33	-70.80	36.82	267	15152
116	-57.34	-70.80	36.74	267	15158
116	-57.33	-70.80	36.68	267	15162
115	-57.34	-70.90	36.63	267	15168
115	-57.38	-70.80	36.59	267	15173
115	-57.40	-70.90	36.55	266	15179
115	-57.42	-70.90	36.51	266	15184
115	-57.42	-70.80	36.46	266	15189
115	-57.48	-70.90	36.41	266	15195
115	-57.53	-70.90	36.38	266	15201
115	-57.53	-71.10	36.35	266	15206
115	-57.57	-71.20	36.33	266	15212
114	-57.63	-71.20	36.31	265	15218
114	-57.61	-71.20	36.30	265	15222
114	-57.63	-71.30	36.28	265	15227
114	-57.66	-71.40	36.25	265	15233
114	-57.72	-71.50	36.23	265	15240
114	-57.74	-71.60	36.21	264	15246
114	-57.74	-71.80	36.20	264	15250
114	-57.78	-71.90	36.18	264	15254
114	-57.83	-71.90	36.17	264	15259
114	-57.81	-72.10	36.17	264	15263
114	-57.83	-72.10	36.17	264	15269
114	-57.89	-72.20	36.17	264	15274
113	-57.87	-72.30	36.18	264	15280
113	-57.92	-72.30	36.19	263	15286
113	-57.98	-72.40	36.20	263	15291
113	-58.00	-72.50	36.21	263	15297
113	-58.04	-72.60	36.22	263	15302
113	-58.07	-72.70	36.24	263	15308
113	-58.11	-72.70	36.27	263	15313
113	-58.17	-72.80	36.30	263	15319
113	-58.17	-73.00	36.33	262	15325
112	-58.20	-73.00	36.38	262	15330
112	-58.26	-73.20	36.42	262	15336
112	-58.30	-73.30	36.48	262	15342
112	-58.35	-73.50	36.55	262	15348
112	-58.35	-73.60	36.62	262	15354
112	-58.39	-73.50	36.69	262	15359
112	-58.41	-73.60	36.76	262	15365
112	-58.43	-73.70	36.82	262	15370
112	-58.46	-73.80	36.87	262	15375
112	-58.50	-73.90	36.93	262	15382
112	-58.52	-74.00	36.99	262	15388
111	-58.56	-74.10	37.04	262	15395
111	-58.57	-74.10	37.10	262	15401
111	-58.59	-74.10	37.15	262	15405
111	-58.63	-74.20	37.20	262	15411
111	-58.63	-74.30	37.25	262	15417
111	-58.67	-74.40	37.30	262	15423
111	-58.76	-74.50	37.36	262	15429
111	-58.74	-74.50	37.42	262	15434
111	-58.76	-74.60	37.50	262	15440
110	-58.83	-74.60	37.58	262	15446
110	-58.78	-74.70	37.66	262	15451
110	-58.78	-74.80	37.74	262	15457
110	-58.81	-74.90	37.82	262	15461
110	-58.81	-74.90	37.91	262	15467
110	-58.83	-75.00	37.99	262	15473
110	-58.85	-75.10	38.08	262	15479
110	-58.85	-75.20	38.17	262	15484
110	-58.92	-75.20	38.27	262	15490
110	-58.92	-75.40	38.37	262	15496
110	-58.92	-75.40	38.47	262	15502
109	-58.92	-75.40	38.58	262	15507
109	-58.94	-75.40	38.68	262	15513
109	-58.89	-75.40	38.77	262	15518
109	-58.90	-75.60	38.86	262	15524
109	-58.94	-75.70	38.95	262	15531
109	-58.96	-75.70	39.03	262	15537
109	-58.98	-75.80	39.10	262	15542
109	-59.00	-75.80	39.17	262	15548
109	-58.96	-75.80	39.23	262	15554
108	-58.89	-75.80	39.29	262	15560
108	-58.79	-75.90	39.34	262	15566
108	-58.76	-75.90	39.39	262	15572
108	-58.78	-76.00	39.45	262	15577
108	-58.78	-76.00	39.51	262	15582
108	-58.81	-76.10	39.57	262	15587
108	-58.85	-76.10	39.63	262	15593
108	-58.90	-76.20	39.68	262	15599
108	-58.96	-76.50	39.73	262	15605
108	-59.00	-76.50	39.79	262	15610
108	-59.03	-76.60	39.85	262	15614
108	-59.11	-76.80	39.90	262	15620
107	-59.11	-76.80	39.95	262	15626
107	-59.14	-76.90	39.99	262	15631
107	-59.20	-77.00	40.02	262	15637
107	-59.23	-77.00	40.05	262	15643
107	-59.25	-77.20	40.07	262	15650
107	-59.29	-77.40	40.10	263	15656
107	-59.29	-77.40	40.12	263	15662
107	-59.27	-77.40	40.14	263	15669
106	-59.23	-77.60	40.16	263	15676
106	-59.16	-77.50	40.17	263	15682
106	-59.14	-77.60	40.18	263	15689
106	-59.22	-77.80	40.19	263	15698
106	-59.27	-77.90	40.21	263	15704
106	-59.25	-78.00	40.23	263	15711
106	-59.34	-78.30	40.24	263	15718
106	-59.38	-78.40	40.25	263	15724
106	-59.38	-78.60	40.26	263	15728
106	-59.49	-78.90	40.28	264	15734
105	-59.58	-79.10	40.30	264	15741
105	-59.56	-79.30	40.31	264	15747
105	-59.64	-79.40	40.32	264	15754
105	-59.66	-79.50	40.33	264	15758
105	-59.67	-79.70	40.34	264	15764
105	-59.76	-79.80	40.35	264	15769
105	-59.71	-79.80	40.37	264	15775
105	-59.58	-79.70	40.38	264	15781
105	-59.55	-79.70	40.40	264	15787
105	-59.54	-79.70	40.43	264	15791
104	-59.56	-79.70	40.47	264	15795
104	-59.58	-79.80	40.51	264	15800
104	-59.64	-79.80	40.56	265	15806
104	-59.73	-79.90	40.61	265	15812
104	-59.75	-80.00	40.67	265	15819
104	-59.80	-80.00	40.72	265	15826
104	-59.82	-80.00	40.80	265	15831
104	-59.85	-80.10	40.87	265	15837
104	-59.89	-80.10	40.94	265	15843
104	-59.93	-80.10	41.02	265	15848
104	-59.98	-80.20	41.10	265	15854
104	-59.98	-80.20	41.18	265	15859
103	-59.95	-80.20	41.27	266	15864
103	-60.04	-80.30	41.36	266	15870
103	-60.04	-80.40	41.46	266	15876
103	-60.09	-80.60	41.55	266	15882
103	-60.11	-80.90	41.65	266	15889
103	-60.13	-80.90	41.73	266	15895
103	-60.15	-81.00	41.81	266	15899
103	-60.23	-81.10	41.89	266	15906
103	-60.30	-81.20	41.97	266	15911
102	-60.32	-81.20	42.05	267	15916
102	-60.32	-81.20	42.12	267	15921
102	-60.39	-81.20	42.18	267	15926
102	-60.39	-81.30	42.22	267	15931
102	-60.45	-81.50	42.26	267	15937
102	-60.47	-81.60	42.28	267	15942
102	-60.52	-81.70	42.29	268	15948
102	-60.58	-81.80	42.30	268	15954
102	-60.65	-82.10	42.32	268	15960
102	-60.68	-82.20	42.33	268	15965
102	-60.72	-82.30	42.33	268	15970
102	-60.81	-82.40	42.33	268	15976
102	-60.85	-82.50	42.33	269	15980
101	-60.87	-82.70	42.32	269	15985
101	-60.90	-82.80	42.31	269	15990
101	-60.94	-83.00	42.31	269	15995
101	-60.92	-83.10	42.30	269	15999
101	-60.96	-83.20	42.29	269	16004
101	-60.94	-83.30	42.26	269	16008
101	-60.92	-83.40	42.22	269	16014
101	-60.92	-83.50	42.16	270	16020
101	-60.89	-83.60	42.10	270	16024
101	-60.85	-83.70	42.02	270	16029
101	-60.87	-83.80	41.94	270	16034
100	-60.78	-83.80	41.86	270	16040
100	-60.67	-83.90	41.78	270	16045
100	-60.56	-83.90	41.68	270	16051
100	-60.48	-83.90	41.57	270	16057
100	-60.43	-83.80	41.45	270	16063
100	-60.35	-83.90	41.31	270	16068
100	-60.28	-83.90	41.14	270	16073
100	-60.19	-83.90	40.97	270	16078
100	-60.07	-83.90	40.80	270	16084
100	-60.07	-84.00	40.63	270	16089
100	-60.00	-84.00	40.44	270	16094
100	-60.00	-84.20	40.24	271	16101
99	-60.01	-84.20	40.03	271	16107
99	-60.03	-84.30	39.81	271	16112
99	-60.09	-84.40	39.59	271	16120
99	-60.09	-84.50	39.38	271	16126
99	-60.12	-84.60	39.19	271	16131
99	-60.16	-84.70	39.04	271	16137
99	-60.16	-84.70	38.91	271	16142
99	-60.20	-84.80	38.78	271	16148
99	-60.24	-84.90	38.66	271	16154
99	-60.24	-85.00	38.56	271	16159
98	-60.30	-85.10	38.46	271	16165
98	-60.35	-85.20	38.37	271	16170
98	-60.37	-85.10	38.30	271	16175
98	-60.42	-85.40	38.24	271	16181
98	-60.46	-85.50	38.18	271	16187
98	-60.48	-85.70	38.12	271	16190
98	-60.50	-85.80	38.06	271	16194
98	-60.50	-85.90	38.01	272	16198
98	-60.53	-86.00	37.97	272	16201
98	-60.52	-86.10	37.93	272	16206
98	-60.53	-86.20	37.90	272	16212
98	-60.52	-86.30	37.88	272	16217
98	-60.42	-86.40	37.89	272	16224
98	-60.03	-86.40	37.89	272	16230
97	-59.79	-86.10	37.88	272	16234
97	-59.68	-86.10	37.90	272	16239
97	-59.59	-86.00	37.93	273	16244
97	-59.56	-86.10	37.97	273	16251
97	-59.57	-86.20	38.01	273	16257
97	-59.57	-86.10	38.05	273	16262
97	-59.56	-86.20	38.11	273	16268
97	-59.59	-86.20	38.17	273	16273
97	-59.61	-86.30	38.24	274	16278
97	-59.61	-86.40	38.30	274	16283
97	-59.63	-86.50	38.37	274	16289
96	-59.63	-86.60	38.45	274	16294
96	-59.66	-86.60	38.53	274	16300
96	-59.66	-86.70	38.61	274	16304
96	-59.68	-86.80	38.70	274	16308
96	-59.68	-86.90	38.79	274	16314
96	-59.74	-86.90	38.88	275	16320
96	-59.76	-87.00	38.96	275	16325
96	-59.79	-87.10	39.03	275	16330
96	-59.83	-87.20	39.10	275	16335
96	-59.85	-87.30	39.17	275	16340
96	-59.90	-87.50	39.24	275	16346
96	-59.94	-87.50	39.30	275	16352
96	-59.94	-87.50	39.35	276	16357
96	-59.97	-87.40	39.39	276	16362
95	-59.99	-87.40	39.42	276	16367
95	-60.05	-87.40	39.43	276	16372
95	-60.08	-87.50	39.44	276	16377
95	-60.10	-87.50	39.46	276	16382
95	-60.12	-87.50	39.48	276	16388
95	-60.14	-87.50	39.50	276	16392
95	-60.18	-87.50	39.50	276	16396
95	-60.20	-87.50	39.49	276	16402
95	-60.24	-87.60	39.46	276	16407
95	-60.20	-87.60	39.44	276	16413
95	-60.25	-87.70	39.41	277	16419
94	-60.24	-87.60	39.37	277	16425
94	-60.24	-87.70	39.33	277	16430
94	-60.27	-87.70	39.29	277	16436
94	-60.24	-87.70	39.24	277	16441
94	-60.24	-87.80	39.18	277	16447
94	-60.25	-87.70	39.11	277	16452
94	-60.27	-87.80	39.05	277	16457
94	-60.27	-87.80	39.00	277	16463
94	-60.29	-87.80	38.94	278	16467
94	-60.29	-87.80	38.90	278	16472
94	-60.34	-87.80	38.84	278	16477
94	-60.34	-87.80	38.79	278	16483
94	-60.44	-87.80	38.73	278	16488
94	-60.42	-87.80	38.66	278	16493
93	-60.47	-87.90	38.58	278	16498
93	-60.49	-87.80	38.49	278	16502
93	-60.56	-87.90	38.40	278	16506
93	-60.56	-87.80	38.29	279	16511
93	-60.58	-87.80	38.19	279	16516
93	-60.58	-87.80	38.10	279	16521
93	-60.62	-87.80	37.99	279	16526
93	-60.60	-87.90	37.88	279	16531
93	-60.64	-87.90	37.76	279	16537
93	-60.67	-88.00	37.63	279	16542
93	-60.67	-87.90	37.49	279	16547
93	-60.71	-88.00	37.35	279	16552
92	-60.76	-88.10	37.21	279	16557
92	-60.76	-88.10	37.07	279	16563
92	-60.78	-88.10	36.93	279	16568
92	-60.84	-88.10	36.78	279	16572
92	-60.84	-88.20	36.63	279	16578
92	-60.87	-88.20	36.47	279	16584
92	-60.89	-88.20	36.30	279	16588
92	-60.93	-88.30	36.13	279	16593
92	-60.96	-88.40	35.97	279	16599
92	-61.02	-88.50	35.81	279	16603
92	-61.06	-88.50	35.65	279	16608
92	-61.09	-88.60	35.49	279	16614
92	-61.07	-88.50	35.33	279	16620
92	-61.11	-88.60	35.16	279	16625
92	-61.09	-88.50	35.00	279	16630
91	-61.07	-88.60	34.85	279	16636
91	-61.06	-88.50	34.70	279	16642
91	-61.06	-88.50	34.54	279	16646
91	-61.02	-88.60	34.37	279	16651
91	-61.02	-88.60	34.19	279	16656
91	-61.02	-88.60	34.01	279	16660
91	-61.04	-88.70	33.81	279	16666
91	-61.02	-88.70	33.62	279	16672
91	-60.96	-88.60	33.41	279	16676
91	-60.93	-88.60	33.20	278	16681
91	-60.89	-88.50	32.98	278	16686
91	-60.83	-88.50	32.75	278	16691
90	-60.82	-88.50	32.52	278	16697
90	-60.78	-88.50	32.31	278	16702
90	-60.72	-88.60	32.10	278	16707
90	-60.65	-88.50	31.89	278	16712
90	-60.63	-88.50	31.68	278	16717
90	-60.58	-88.60	31.47	278	16723
90	-60.58	-88.50	31.26	278	16729
90	-60.56	-88.50	31.04	278	16734
90	-60.58	-88.40	30.82	277	16740
90	-60.61	-88.40	30.60	277	16746
90	-60.58	-88.40	30.38	277	16751
90	-60.58	-88.30	30.17	277	16756
90	-60.58	-88.40	29.95	277	16761
90	-60.63	-88.40	29.74	277	16767
89	-60.65	-88.30	29.53	277	16772
89	-60.58	-88.30	29.34	277	16778
89	-60.52	-88.30	29.15	277	16784
89	-60.48	-88.20	28.96	277	16788
89	-60.43	-88.20	28.77	277	16793
89	-60.41	-88.10	28.59	276	16798
89	-60.39	-88.10	28.39	276	16802
89	-60.37	-88.10	28.20	276	16807
89	-60.39	-88.00	28.01	276	16812
89	-60.39	-88.00	27.83	276	16817
89	-60.41	-88.00	27.66	276	16823
89	-60.45	-88.00	27.49	276	16828
89	-60.43	-88.00	27.31	276	16832
88	-60.48	-88.00	27.14	275	16839
88	-60.48	-87.90	26.97	275	16844
88	-60.50	-87.90	26.81	275	16850
88	-60.50	-87.90	26.66	275	16855
88	-60.39	-87.90	26.52	275	16861
88	-60.28	-87.80	26.38	274	16867
88	-60.13	-87.70	26.25	274	16872
88	-60.09	-87.60	26.10	274	16877
88	-60.05	-87.60	25.95	274	16882
88	-60.02	-87.50	25.80	274	16886
